"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"KC","2017-07-31","81.7","-3.2348","5.8434","David Phelps",592685,475479,"strikeout","foul_tip",,,,,"9","Drew Robinson strikes out on a foul tip.  ","R","L","R","TEX","SEA","S",2,"null",1,2,2017,"0.4987","-0.3556","0.5461","1.7046","null","null","null",1,8,"Bot","null","null",,,434563,,"170801_025940","7.4501","-118.5503","-2.0798","3.2551","21.0630","-35.3125","3.6334","1.4019","null","null","null","80.4540","2646","5.4270",491677,475479,434563,502143,429664,572122,516416,592325,628338,547982,"55.0698","null","null","0.00",1,0,0,"null",70,"4","Knuckle Curve",4,4,4,4,4,4,4,4
"KC","2017-07-31","80.4","-2.3525","6.4980","Brandon Workman",467793,519443,"null","called_strike",,,,,"2","null","R","L","R","BOS","CLE","S","null","null",0,0,2017,"0.3139","-0.9329","-0.0449","3.3209","null","null","null",1,9,"Top","null","null",,,543877,,"170801_015524","4.4753","-116.7709","1.3526","1.9286","22.6354","-41.0051","3.3243","1.5630","null","null","null","79.2350","2494","5.6460",491673,519443,543877,519048,456488,646240,593428,571788,598265,605141,"54.8539","null","null","null","null","null","null","null",73,"1","Knuckle Curve",6,2,2,6,2,6,2,6
"KC","2017-07-31","81.4","-3.1089","5.8392","David Phelps",134181,475479,"null","ball",,,,,"14","null","R","R","R","TEX","SEA","B","null","null",0,1,2017,"0.3641","-1.1000","1.8753","0.7058","null","null","null",1,7,"Bot","null","null",,,434563,,"170801_024228","10.2385","-117.9285","-2.8272","1.3424","22.0242","-41.7545","3.5234","1.7034","null","null","null","79.3490","2566","5.0640",491677,475479,434563,502143,429664,572122,516416,592325,628338,547982,"55.4330","null","null","null","null","null","null","null",63,"2","Knuckle Curve",4,4,4,4,4,4,4,4
"KC","2017-07-31","81.7","-3.1549","5.9093","David Phelps",134181,475479,"null","called_strike",,,,,"3","null","R","R","R","TEX","SEA","S","null","null",0,0,2017,"0.3915","-0.4829","0.3512","3.2593","null","null","null",1,7,"Bot","null","null",,,434563,,"170801_024213","6.9985","-118.4145","1.4401","2.2733","21.4966","-37.0704","3.4585","1.6692","null","null","null","79.8610","2565","5.1220",491677,475479,434563,502143,429664,572122,516416,592325,628338,547982,"55.3747","null","null","null","null","null","null","null",63,"1","Knuckle Curve",4,4,4,4,4,4,4,4
"KC","2017-07-31","82.7","-1.5143","6.1226","Dellin Betances",592206,476454,"null","ball",,,,,"14","null","R","R","R","NYY","DET","B","null","null",2,1,2017,"0.9967","-0.2342","1.9413","2.3296","null","null","null",1,7,"Top","null","null",,,596142,,"170801_013347","5.9314","-120.1084","-1.6722","8.3838","23.6638","-34.3200","4.0171","1.8947","null","null","null","82.2160","2733","6.1020",491674,476454,596142,452104,642180,453943,591720,640449,453056,592450,"54.3952","null","null","null","null","null","null","null",59,"4","Knuckle Curve",5,2,2,5,2,5,2,5
"KC","2017-07-31","83.0","-1.4011","6.2277","Dellin Betances",592206,476454,"null","ball",,,,,"14","null","R","R","R","NYY","DET","B","null","null",1,1,2017,"1.0750","-0.2236","0.9700","1.5656","null","null","null",1,7,"Top","null","null",,,596142,,"170801_013323","3.3373","-120.7216","-3.7537","9.8033","23.8866","-33.8303","3.9207","1.8947","null","null","null","82.8640","2867","6.2530",491674,476454,596142,452104,642180,453943,591720,640449,453056,592450,"54.2441","null","null","null","null","null","null","null",59,"3","Knuckle Curve",5,2,2,5,2,5,2,5
"KC","2017-07-31","76.6","-2.1974","6.0408","James Shields",456665,448306,"strikeout","swinging_strike",,,,,"14","Steve Pearce strikes out swinging.  ","R","R","R","CWS","TOR","S",2,"null",0,2,2017,"0.4767","-0.4495","0.0150","1.3534","null","null","434778.00",1,6,"Top","null","null",,,607345,,"170801_014243","3.8400","-111.4619","-2.0798","3.3409","20.3120","-35.7961","3.3190","1.5130","null","null","null","77.3710","2481","6.8670",491679,448306,607345,547989,660162,571602,641313,544725,641553,591994,"53.6321","null","null","0.00",1,0,0,"null",43,"3","Knuckle Curve",0,3,3,0,3,0,3,0
"KC","2017-07-31","76.8","-1.9834","5.9107","James Shields",456665,448306,"null","foul",,,,,"4","null","R","R","R","CWS","TOR","S","null","null",0,1,2017,"0.1465","-0.2974","-0.4561","2.2844","null","null","434778.00",1,6,"Top","null","null",,,607345,,"170801_014219","2.9796","-111.8219","-0.2171","0.7485","18.4959","-34.8495","3.3190","1.5130","null","null","null","77.3480","2423","6.4580",491679,448306,607345,547989,660162,571602,641313,544725,641553,591994,"54.0408","null","null","null","null","null","null","null",43,"2","Knuckle Curve",0,3,3,0,3,0,3,0
"KC","2017-07-31","75.8","-2.1735","5.9312","James Shields",434778,448306,"single","hit_into_play_no_out",,,,,"11","Kendrys Morales singles on a line drive to center fielder Adam Engel.  ","R","L","R","CWS","TOR","X","null","line_drive",0,1,2017,"0.5177","-0.2882","-0.9054","2.9407","null","null","null",1,6,"Top","148.63","71.32",,,607345,,"170801_014117","1.7305","-110.1941","1.3274","3.8966","19.1496","-34.9603","3.4110","1.5650","267","76.9","24.6820","75.6350","2596","6.1670",491679,448306,607345,547989,660162,571602,641313,544725,641553,591994,"54.3319","0.463","0.459","0.90",1,1,0,4,42,"2","Knuckle Curve",0,3,3,0,3,0,3,0
"KC","2017-07-31","76.0","-2.3220","5.9865","James Shields",434778,448306,"null","foul",,,,,"13","null","R","L","R","CWS","TOR","S","null","null",0,0,2017,"0.1790","-0.5565","-1.3174","2.0474","null","null","null",1,6,"Top","null","null",,,607345,,"170801_014047","1.7869","-110.6513","-0.2606","1.1745","18.4364","-36.9140","3.4110","1.5650","null","null","null","76.2040","2423","6.2550",491679,448306,607345,547989,660162,571602,641313,544725,641553,591994,"54.2436","null","null","null","null","null","null","null",42,"1","Knuckle Curve",0,3,3,0,3,0,3,0
"KC","2017-07-31","77.0","-2.1258","5.9750","James Shields",431145,448306,"null","foul",,,,,"4","null","R","R","R","CWS","TOR","S","null","null",2,2,2017,"0.0271","-0.4083","-0.3552","2.6052","null","null","null",1,5,"Top","null","null",,,607345,,"170801_012310","3.6812","-111.9509","0.5381","-0.4378","20.1420","-35.8898","3.3010","1.5040","387","103.4","26.0701","76.4480","2548","5.9250",491679,448306,607345,547989,660162,571602,641313,544725,641553,591994,"54.5742","null","null","null","null","null","null","null",34,"5","Knuckle Curve",0,3,3,0,3,0,3,0
"KC","2017-07-31","76.7","-2.1188","5.9663","James Shields",431145,448306,"null","ball",,,,,"14","null","R","R","R","CWS","TOR","B","null","null",1,2,2017,"0.1544","-0.8418","0.1382","0.7770","null","null","null",1,5,"Top","null","null",,,607345,,"170801_012241","4.5108","-111.5062","-2.4123","0.4424","21.0293","-38.9806","3.3010","1.5040","null","null","null","76.8670","2667","6.5670",491679,448306,607345,547989,660162,571602,641313,544725,641553,591994,"53.9320","null","null","null","null","null","null","null",34,"4","Knuckle Curve",0,3,3,0,3,0,3,0
"KC","2017-07-31","77.4","-2.0227","6.0162","James Shields",431145,448306,"null","ball",,,,,"14","null","R","R","R","CWS","TOR","B","null","null",0,2,2017,"0.1873","-0.2411","1.2298","0.3598","null","null","null",1,5,"Top","null","null",,,607345,,"170801_012222","6.6278","-112.4424","-4.6696","0.3571","21.0904","-33.5647","3.3010","1.5040","null","null","null","77.6600","2661","6.6370",491679,448306,607345,547989,660162,571602,641313,544725,641553,591994,"53.8615","null","null","null","null","null","null","null",34,"3","Knuckle Curve",0,3,3,0,3,0,3,0
"KC","2017-07-31","77.8","-1.9802","5.8994","James Shields",431145,448306,"null","called_strike",,,,,"1","null","R","R","R","CWS","TOR","S","null","null",0,1,2017,"0.2917","-0.3743","-0.5753","2.9391","null","null","null",1,5,"Top","null","null",,,607345,,"170801_012209","2.4780","-113.0795","1.2464","2.0272","21.0474","-35.8239","3.3010","1.5040","null","null","null","77.5700","2580","6.2290",491679,448306,607345,547989,660162,571602,641313,544725,641553,591994,"54.2694","null","null","null","null","null","null","null",34,"2","Knuckle Curve",0,3,3,0,3,0,3,0
"KC","2017-07-31","78.4","-2.1606","5.9394","James Shields",572365,448306,"field_out","hit_into_play",,,,,"9","Ryan Goins pops out to second baseman Yoan Moncada on the infield fly rule.  ","R","L","R","CWS","TOR","X",4,"popup",2,2,2017,"0.1707","-0.5555","0.5638","1.6523","null","434778.00","456665.00",1,4,"Top","160.93","135.57",,,607345,,"170801_010406","5.5821","-113.9607","-1.3927","0.4792","20.7030","-36.9875","3.3190","1.5130","175","72.5","55.1050","78.5700","2491","6.4370",491679,448306,607345,547989,660162,571602,641313,544725,641553,591994,"54.0614","0.061","0.062","0.00",1,0,0,3,26,"6","Knuckle Curve",0,3,3,0,3,0,3,0
"KC","2017-07-31","78.8","-2.2793","5.8790","James Shields",434778,448306,"single","hit_into_play_no_out",,,,,"13","Kendrys Morales singles on a line drive to left fielder Leury Garcia.  ","R","L","R","CWS","TOR","X","null","line_drive",0,1,2017,"0.2287","-0.1889","-1.4281","2.1439","null","null","null",1,4,"Top","93.42","112.67",,,607345,,"170801_005748","1.4295","-114.6619","-0.9340","1.7468","22.0095","-33.8795","3.4110","1.5650","188","71.5","16.2480","78.9760","2505","6.4930",491679,448306,607345,547989,660162,571602,641313,544725,641553,591994,"54.0054","0.702","0.652","0.90",1,1,0,4,24,"2","Knuckle Curve",0,3,3,0,3,0,3,0
