"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"CU","2017-05-31","74.5","-1.7287","5.8223","J.J. Hoover",605137,543331,"null","ball",,,,,"11","null","R","L","R","PIT","ARI","B","null","null",0,0,2017,"0.8880","-0.4186","-1.0607","3.7244","null","null","null",2,11,"Bot","null","null",,,455104,,"170531_202828","-0.0820","-108.1416","3.4287","6.6447","17.6080","-36.1345","3.3327","1.6849","null","null","null","72.5210","2515","4.7700",490889,543331,455104,502671,572008,571875,605113,453923,571681,444482,"55.7317","null","null","null","null","null","null","null",93,"1","Curveball",5,5,5,5,5,5,5,5
"CU","2017-05-31","78.8","-2.6448","5.9809","Johnny Barbato",502671,592127,"field_out","hit_into_play",,,,,"5","Paul Goldschmidt flies out to center fielder Andrew McCutchen.  ","R","R","R","PIT","ARI","X",8,"fly_ball",1,2,2017,"0.4949","-1.0832","-0.0848","2.7613","543302.00","453923.00","444482.00",2,11,"Top","159.33","45.06",,,553869,,"170531_201956","4.5905","-114.6163","1.5917","3.5009","18.2931","-41.9305","3.3588","1.4797","395","100.7","36.9520","77.6670","2348","5.2060",490889,592127,553869,605137,543281,501896,474568,624428,457705,444379,"55.2958","0.413","0.768","0.00",1,0,0,5,89,"4","Curveball",4,5,5,4,5,4,5,4
"CU","2017-05-31","77.9","-2.7987","6.0297","Johnny Barbato",444482,592127,"null","blocked_ball",,,,,"14","null","R","L","R","PIT","ARI","B","null","null",0,0,2017,"0.7075","-0.9939","0.0185","0.4074","null","543302.00","453923.00",2,11,"Top","null","null",,,553869,,"170531_201557","4.7039","-113.0761","-3.3410","4.9570","21.0102","-40.0225","3.5915","1.7347","null","null","null","76.1890","2438","5.2300",490889,592127,553869,605137,543281,501896,474568,624428,457705,444379,"55.2714","null","null","null","null","null","null","null",88,"1","Curveball",4,5,5,4,5,4,5,4
"CU","2017-05-31","77.1","-2.6632","5.9987","Johnny Barbato",543302,592127,"null","foul",,,,,"6","null","R","L","R","PIT","ARI","S","null","null",3,2,2017,"0.8184","-1.0308","0.5028","2.2497","null","null","null",2,11,"Top","null","null",,,553869,,"170531_201251","5.2012","-111.8642","0.8939","5.5575","22.7064","-40.9747","3.2984","1.4294","69","93.2","3.2800","75.4250","2484","5.5100",490889,592127,553869,605137,543281,501896,474568,624428,457705,444379,"54.9914","null","null","null","null","null","null","null",86,"8","Curveball",4,5,5,4,5,4,5,4
"CU","2017-05-31","77.6","-2.5323","5.9917","Johnny Barbato",543302,592127,"null","foul",,,,,"8","null","R","L","R","PIT","ARI","S","null","null",3,2,2017,"0.3484","-1.3004","0.0079","1.5644","null","null","null",2,11,"Top","null","null",,,553869,,"170531_201223","4.7784","-112.8622","-0.1902","2.0232","21.4486","-43.3210","3.2984","1.4294","null","null","null","77.0130","2524","5.9970",490889,592127,553869,605137,543281,501896,474568,624428,457705,444379,"54.5048","null","null","null","null","null","null","null",86,"7","Curveball",4,5,5,4,5,4,5,4
"CU","2017-05-31","83.5","-2.3263","5.8843","Brian Ellington",571437,623395,"strikeout","called_strike",,,,,"6","Aaron Altherr called out on strikes.  ","R","R","R","MIA","PHI","S",2,"null",2,2,2017,"0.5930","0.0980","0.3495","2.4382","null","520471.00","null",2,9,"Top","null","null",,,454560,,"170531_202604","4.9485","-121.1553","-1.6557","4.7397","23.1290","-31.1704","3.8725","1.7685","null","null","null","82.1960","null","5.5140",490901,623395,454560,571506,518568,518618,595375,542303,592885,400085,"54.9841","null","null","0.00",1,0,0,"null",80,"9","Curveball",10,2,2,10,2,10,2,10
"CU","2017-05-31","85.8","-2.3371","5.8914","Brian Ellington",571437,623395,"null","ball",,,,,"11","null","R","R","R","MIA","PHI","B","null","null",1,2,2017,"0.3306","0.3583","-1.1197","3.7467","null","520471.00","null",2,9,"Top","null","null",,,454560,,"170531_202435","2.1958","-124.5201","0.4932","2.8874","25.0734","-28.9287","3.9235","1.8753","null","null","null","84.2310","2591","5.4050",490901,623395,454560,571506,518568,518618,595375,542303,592885,400085,"55.0933","null","null","null","null","null","null","null",80,"6","Curveball",10,2,2,10,2,10,2,10
"CU","2017-05-31","88.2","-2.0806","5.8539","Brian Ellington",571437,623395,"null","blocked_ball",,,,,"14","null","R","R","R","MIA","PHI","B","null","null",0,1,2017,"0.3667","0.2930","1.7500","0.9222","null","520471.00","null",2,9,"Top","null","null",,,454560,,"170531_202233","8.4548","-127.7839","-6.3723","2.2053","26.2510","-27.9565","3.9387","1.8753","null","null","null","87.0650","null","5.7960",490901,623395,454560,571506,518568,518618,595375,542303,592885,400085,"54.7015","null","null","null","null","null","null","null",80,"2","Curveball",10,2,2,10,2,10,2,10
"CU","2017-05-31","76.9","-1.2064","6.0888","Neil Ramirez",542340,519166,"strikeout","called_strike",,,,,"2","Jonathan Villar called out on strikes.  ","R","L","R","NYM","MIL","S",2,"null",2,2,2017,"0.3905","-0.5129","-0.1276","3.0132","null","444489.00","542979.00",2,9,"Top","null","null",,,425784,,"170601_021607","1.5834","-111.7673","1.3931","2.9799","20.2667","-36.9356","3.2105","1.4221","null","null","null","76.8340","2267","6.3160",490898,519166,425784,446263,435522,527038,452678,624424,501571,434158,"54.1836","null","null","0.00",1,0,0,"null",78,"6","Curveball",0,7,7,0,7,0,7,0
"CU","2017-05-31","78.9","-0.9940","5.9810","Neil Ramirez",542340,519166,"null","ball",,,,,"14","null","R","L","R","NYM","MIL","B","null","null",1,2,2017,"0.3492","-0.4812","0.1251","1.4207","null","444489.00","542979.00",2,9,"Top","null","null",,,425784,,"170601_021553","1.7882","-114.8013","-2.2600","2.7516","20.4145","-36.2210","3.3116","1.6346","null","null","null","78.7560","2365","6.1000",490898,519166,425784,446263,435522,527038,452678,624424,501571,434158,"54.3997","null","null","null","null","null","null","null",78,"5","Curveball",0,7,7,0,7,0,7,0
