"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"SI","2017-07-31","97.6","-2.5724","6.3441","Blake Treinen",605412,595014,"null","called_strike",,,,,"11","null","R","L","R","OAK","SF","S","null","null",2,1,2017,"-1.5121","0.6881","-0.0361","3.3579","null","null","622497.00",2,9,"Top","null","null",,,622194,,"170801_053353","9.8616","-141.2585","-3.8964","-21.6882","32.1346","-22.7129","3.0285","1.4432","null","null","null","95.1710","2257","5.1710",491676,595014,622194,475174,476704,656305,543760,459964,434658,640461,"55.3267","null","null","null","null","null","null","null",81,"4","Sinker",8,5,5,8,5,8,5,8
"SI","2017-07-31","97.0","-2.8181","6.4350","Blake Treinen",605412,595014,"null","called_strike",,,,,"2","null","R","L","R","OAK","SF","S","null","null",2,0,2017,"-1.5662","0.5260","-0.0313","2.6635","null","null","622497.00",2,9,"Top","null","null",,,622194,,"170801_053327","10.6021","-140.3333","-5.5077","-22.3681","32.2685","-24.4869","2.9005","1.2724","null","null","null","94.6750","2340","5.2860",491676,595014,622194,475174,476704,656305,543760,459964,434658,640461,"55.2115","null","null","null","null","null","null","null",81,"3","Sinker",8,5,5,8,5,8,5,8
"SI","2017-07-31","96.4","-2.7389","6.3141","Blake Treinen",605412,595014,"null","ball",,,,,"11","null","R","L","R","OAK","SF","B","null","null",1,0,2017,"-1.6052","0.7392","-1.1202","3.6122","null","null","622497.00",2,9,"Top","null","null",,,622194,,"170801_053303","7.5811","-139.7106","-3.1012","-21.9233","31.8927","-22.4438","3.0486","1.2926","null","null","null","94.1250","2221","5.2010",491676,595014,622194,475174,476704,656305,543760,459964,434658,640461,"55.2959","null","null","null","null","null","null","null",81,"2","Sinker",8,5,5,8,5,8,5,8
"SI","2017-07-31","97.7","-2.7283","6.2726","Blake Treinen",605412,595014,"null","ball",,,,,"11","null","R","L","R","OAK","SF","B","null","null",0,0,2017,"-1.7013","0.4131","-1.5703","2.5254","null","null","622497.00",2,9,"Top","null","null",,,622194,,"170801_053241","6.6746","-141.5557","-5.3368","-23.5105","32.6180","-25.8847","2.9206","1.3352","null","null","null","95.3730","2320","5.1970",491676,595014,622194,475174,476704,656305,543760,459964,434658,640461,"55.3007","null","null","null","null","null","null","null",81,"1","Sinker",8,5,5,8,5,8,5,8
"SI","2017-07-31","86.5","3.0827","4.2303","Alex Claudio",547982,592222,"field_out","hit_into_play",,,,,"6","Leonys Martin grounds out to first baseman Joey Gallo.  ","R","L","L","TEX","SEA","X",3,"ground_ball",0,1,2017,"1.3075","-0.5843","0.5609","1.9967","null","null","null",2,8,"Top","149.17","175.69",,,455139,,"170801_025413","-8.5071","-125.5009","2.0198","15.2614","24.5471","-38.8792","3.2553","1.3868","4","71.3","-25.3160","85.6410","1982","5.8170",491677,592222,455139,608336,596059,134181,462101,592685,460576,425783,"54.6795","0.065","0.062","0.00",1,0,0,2,68,"2","Sinker",4,4,4,4,4,4,4,4
"SI","2017-07-31","86.4","3.1835","4.3390","Alex Claudio",547982,592222,"null","foul",,,,,"14","null","R","L","L","TEX","SEA","S","null","null",0,0,2017,"1.5911","-0.4741","0.9813","1.7629","null","null","null",2,8,"Top","null","null",,,455139,,"170801_025345","-8.2488","-125.2494","1.0557","18.0279","26.4567","-37.5121","3.2553","1.3868","null","null","null","84.9220","2152","5.6370",491677,592222,455139,608336,596059,134181,462101,592685,460576,425783,"54.8598","null","null","null","null","null","null","null",68,"1","Sinker",4,4,4,4,4,4,4,4
"SI","2017-07-31","96.0","-2.1613","5.9364","Ryan Tepera",641313,572193,"field_out","hit_into_play",,,,,"7","Tim Anderson grounds out softly, pitcher Ryan Tepera to first baseman Justin Smoak.  ","R","R","R","CWS","TOR","X",1,"ground_ball",0,1,2017,"-1.6926","1.2463","-0.4160","2.0990","null","null","null",2,8,"Bot","132.93","188.40",,,431145,,"170801_024807","8.4195","-139.1741","-7.3397","-23.9191","30.2897","-14.5191","3.4110","1.5650","null","82.9","-20.6990","95.9710","2329","6.4040",491679,572193,431145,475253,446381,518626,572365,456665,607680,430832,"54.0947","0.072","0.066","0.00",1,0,0,2,68,"2","Sinker",5,6,5,6,6,5,5,6
"SI","2017-07-31","87.7","-1.8570","6.1432","Doug Fister",605548,450729,"home_run","hit_into_play_score",,,,,"5","Bradley Zimmer homers (8) on a line drive to right center field.    Yan Gomes scores.  ","R","L","R","BOS","CLE","X","null","line_drive",2,0,2017,"-1.0120","0.7710","-0.0007","2.8708","null","null","543228.00",2,8,"Top","193.24","40.53",,,543877,,"170801_013432","6.6011","-127.4609","-3.4279","-12.4120","24.1809","-23.2116","3.6242","1.3484","405","104.9","24.2970","88.2470","1922","6.5210",491673,450729,543877,519048,456488,646240,593428,571788,598265,605141,"53.9791","0.965","1.865","2.00",1,0,3,6,64,"3","Sinker",6,0,0,6,0,6,0,6
"SI","2017-07-31","86.5","3.1957","4.2371","Alex Claudio",572122,592222,"null","ball",,,,,"14","null","R","L","L","TEX","SEA","B","null","null",0,1,2017,"1.4841","-0.5629","0.5864","0.9220","592325.00","null","443558.00",2,7,"Top","null","null",,,455139,,"170801_023427","-9.0399","-125.3359","-0.5186","17.1830","26.0229","-38.1215","3.3008","1.4808","null","null","null","85.2620","1843","5.7800",491677,592222,455139,608336,596059,134181,462101,592685,460576,425783,"54.7172","null","null","null","null","null","null","null",61,"2","Sinker",4,4,4,4,4,4,4,4
"SI","2017-07-31","91.8","0.7719","5.6224","Daniel Coulombe",474832,543056,"single","hit_into_play_score",,,,,"2","Brandon Belt singles on a line drive to center fielder Rajai Davis.   Gorkys Hernandez scores.    Denard Span to 3rd.  ","R","L","L","OAK","SF","X","null","line_drive",1,1,2017,"0.5484","0.5890","0.2054","2.9877","491676.00","null","452655.00",2,7,"Top","113.40","120.19",,,622194,,"170801_043220","-2.5725","-133.4277","-2.0891","7.0028","26.4598","-25.0044","3.1617","1.4234","194","79.3","15.9810","91.3970","2253","5.9260",491676,543056,622194,475174,476704,656305,543760,501981,434658,459964,"54.5714","0.911","0.872","0.90",1,1,0,4,61,"3","Sinker",6,4,4,6,4,6,4,6
"SI","2017-07-31","92.4","-4.2528","4.2803","Peter Moylan",641820,493247,"field_out","hit_into_play",,,,,"7","Trey Mancini grounds out, third baseman Mike Moustakas to first baseman Eric Hosmer.  ","R","R","R","BAL","KC","X",5,"ground_ball",3,1,2017,"-1.8734","-0.0978","-0.4202","1.3443","null","null","null",2,8,"Bot","104.56","172.26",,,521692,,"170801_012140","13.2150","-133.3425","-1.3142","-24.3334","30.5711","-33.2820","3.5827","1.4425","null","82.9","-20.6990","89.4650","2295","5.0940",491675,493247,521692,543333,593160,519058,444876,460086,456715,466320,"55.4070","0.072","0.066","0.00",1,0,0,2,61,"5","Sinker",1,1,1,1,1,1,1,1
"SI","2017-07-31","88.2","-1.7150","6.1017","Doug Fister",488726,450729,"field_out","hit_into_play",,,,,"5","Michael Brantley lines out to center fielder Jackie Bradley Jr.  ","R","L","R","BOS","CLE","X",8,"line_drive",0,0,2017,"-1.2460","0.5873","-0.1937","2.1637","null","null","596019.00",2,6,"Top","135.47","45.52",,,543877,,"170801_005535","6.3065","-128.2368","-4.7899","-15.0887","23.0921","-24.9152","3.1864","1.2769","359","92.7","5.8970","88.9390","1955","6.5020",491673,450729,543877,519048,456488,646240,593428,571788,598265,605141,"53.9981","0.570","0.543","0.00",1,0,0,4,47,"1","Sinker",5,0,0,5,0,5,0,5
"SI","2017-07-31","88.9","-1.6534","6.0296","Doug Fister",543228,450729,"field_out","hit_into_play",,,,,"6","Yan Gomes flies out to right fielder Mookie Betts.  ","R","R","R","BOS","CLE","X",9,"fly_ball",0,2,2017,"-1.2492","0.6265","0.3979","2.4020","null","null","null",2,5,"Top","187.23","57.72",,,543877,,"170801_003817","7.6334","-129.1134","-4.1773","-15.5481","25.1529","-24.5064","3.0355","1.2166","null","89.2","39.2990","89.1440","2025","6.3970",491673,450729,543877,519048,456488,646240,593428,571788,598265,605141,"54.1029","0.013","0.017","0.00",1,0,0,3,39,"3","Sinker",5,0,0,5,0,5,0,5
"SI","2017-07-31","87.9","-1.7425","6.2259","Doug Fister",543228,450729,"null","foul",,,,,"7","null","R","R","R","BOS","CLE","S","null","null",0,1,2017,"-1.3518","0.4437","-0.5596","1.7160","null","null","null",2,5,"Top","null","null",,,543877,,"170801_003755","5.7848","-127.8976","-5.8658","-16.3340","24.5131","-26.2230","3.0608","1.2418","null","null","null","89.2090","2094","6.9410",491673,450729,543877,519048,456488,646240,593428,571788,598265,605141,"53.5590","null","null","null","null","null","null","null",39,"2","Sinker",5,0,0,5,0,5,0,5
"SI","2017-07-31","90.1","-2.5284","6.0433","Felix Hernandez",462101,433587,"null","called_strike",,,,,"5","null","R","R","R","TEX","SEA","S","null","null",2,1,2017,"-0.6752","0.8472","0.1055","2.2619","null","null","null",2,4,"Bot","null","null",,,434563,,"170801_012515","8.0048","-130.8293","-5.2837","-9.4061","25.1212","-21.4696","3.3694","1.6285","null","null","null","90.7280","2177","6.5770",491677,433587,434563,502143,429664,572122,516416,592325,628338,547982,"53.9193","null","null","null","null","null","null","null",39,"4","Sinker",4,3,4,3,3,4,4,3
"SI","2017-07-31","90.3","-2.5102","5.9345","Felix Hernandez",462101,433587,"null","ball",,,,,"14","null","R","R","R","TEX","SEA","B","null","null",1,0,2017,"-0.6360","0.7560","1.0334","1.8578","null","null","null",2,4,"Bot","null","null",,,434563,,"170801_012439","10.1464","-130.9940","-5.8277","-9.2736","24.3151","-22.4957","3.3165","1.4997","null","null","null","90.5880","2176","6.3560",491677,433587,434563,502143,429664,572122,516416,592325,628338,547982,"54.1410","null","null","null","null","null","null","null",39,"2","Sinker",4,3,4,3,3,4,4,3
"SI","2017-07-31","88.6","-1.9050","6.2430","Doug Fister",596019,450729,"null","called_strike",,,,,"8","null","R","L","R","BOS","CLE","S","null","null",0,0,2017,"-1.2593","0.7894","0.0351","1.5796","null","null","null",2,3,"Top","null","null",,,543877,,"170801_000031","7.3884","-128.6553","-7.0413","-15.5541","23.6384","-22.1628","3.1938","1.4891","null","null","null","89.2360","2121","6.5380",491673,450729,543877,519048,456488,646240,593428,571788,598265,605141,"53.9617","null","null","null","null","null","null","null",23,"1","Sinker",3,0,0,3,0,3,0,3
"SI","2017-07-31","90.2","-1.8020","6.0157","Doug Fister",543228,450729,"null","called_strike",,,,,"14","null","R","R","R","BOS","CLE","S","null","null",1,1,2017,"-1.2617","0.5986","0.9737","1.9854","null","429665.00","467793.00",2,2,"Top","null","null",,,543877,,"170731_233825","9.6751","-130.9010","-5.3935","-16.7167","26.0758","-24.2641","3.1504","1.4163","null","null","null","90.9950","2015","6.7870",491673,450729,543877,519048,456488,646240,593428,571788,598265,605141,"53.7133","null","null","null","null","null","null","null",13,"3","Sinker",0,0,0,0,0,0,0,0
"SI","2017-07-31","89.0","-1.8437","6.0805","Doug Fister",543228,450729,"null","called_strike",,,,,"9","null","R","R","R","BOS","CLE","S","null","null",1,0,2017,"-1.2606","0.6495","0.6188","1.9221","null","429665.00","467793.00",2,2,"Top","null","null",,,543877,,"170731_233800","8.7195","-129.1249","-5.5380","-16.0171","26.1037","-23.9055","3.2028","1.4163","null","null","null","89.3520","2021","6.5980",491673,450729,543877,519048,456488,646240,593428,571788,598265,605141,"53.9018","null","null","null","null","null","null","null",13,"2","Sinker",0,0,0,0,0,0,0,0
"SI","2017-07-30","88.4","-3.4125","4.3298","Trevor Hildenberger",656305,657610,"null","ball",,,,,"14","null","R","R","R","OAK","MIN","B","null","null",2,1,2017,"-1.6193","-0.2091","1.0852","1.5053","null","475174.00","null",2,10,"Bot","null","null",,,460269,,"170730_233925","13.9667","-127.8547","-0.3995","-20.0057","22.8897","-34.5803","3.4268","1.4706","null","null","null","87.3370","2120","5.6580",491667,657610,460269,408045,572821,500871,501303,592696,643335,596146,"54.8392","null","null","null","null","null","null","null",88,"4","Sinker",5,5,5,5,5,5,5,5
"SI","2017-07-30","94.6","2.4745","5.3987","Oliver Perez",448602,424144,"null","swinging_strike",,,,,"2","null","R","R","L","WSH","COL","S","null","null",0,0,2017,"1.5616","1.1813","0.1823","2.7429","null","452672.00","null",2,9,"Top","null","null",,,446653,,"170730_210202","-9.3986","-136.8682","-3.7104","21.8058","35.0329","-16.7956","3.3261","1.3470","null","null","null","93.5830","2204","6.3610",491663,424144,446653,475582,502517,543685,594694,435062,571718,547180,"54.1364","null","null","null","null","null","null","null",81,"1","Sinker",5,10,10,5,10,5,10,5
"SI","2017-07-30","94.3","2.4706","5.3870","Oliver Perez",452672,424144,"null","foul",,,,,"6","null","R","R","L","WSH","COL","S","null","null",2,1,2017,"1.5658","0.7571","0.5316","2.3759","606132.00","null","null",2,9,"Top","null","null",,,446653,,"170730_210040","-8.3974","-136.8768","-3.7760","21.3096","28.3223","-22.1446","2.9439","1.2163","182","71.4","28.3428","93.9150","2162","6.0530",491663,424144,446653,475582,502517,543685,594694,435062,571718,547180,"54.4442","null","null","null","null","null","null","null",80,"4","Sinker",5,9,9,5,9,5,9,5
"SI","2017-07-30","96.9","2.1568","4.9848","James Pazos",624424,572021,"strikeout","called_strike",,,,,"4","Michael Conforto called out on strikes.  ","R","L","L","SEA","NYM","S",2,"null",1,2,2017,"1.2902","0.8316","-0.4416","1.9978","518595.00","608703.00","null",2,9,"Top","null","null",,,572287,,"170730_230506","-9.8482","-140.6836","-4.3568","19.2418","28.2521","-20.3619","3.1794","1.3935","null","null","null","97.2080","1856","6.3270",491668,572021,572287,502143,429664,572122,457787,592325,502481,547982,"54.1717","null","null","0.00",1,0,0,"null",77,"4","Sinker",9,1,1,9,1,9,1,9
"SI","2017-07-30","98.1","-2.9018","4.7999","Raisel Iglesias",592663,628452,"field_out","hit_into_play",,,,,"8","J.  T.   Realmuto grounds out, second baseman Scooter Gennett to first baseman Joey Votto.  ","R","R","R","MIA","CIN","X",4,"ground_ball",0,1,2017,"-1.3165","0.9289","0.2219","2.2825","null","null","null",2,9,"Bot","144.66","154.97",,,571466,,"170730_201415","11.3278","-141.9545","-3.3268","-20.3074","34.7548","-19.2330","3.7387","1.7095","18","99.3","-5.8620","96.8980","2371","6.0630",491661,628452,571466,458015,571697,553993,606299,594807,571740,594988,"54.4351","0.340","0.298","0.00",1,0,0,2,78,"2","Sinker",4,6,4,6,6,4,4,6
