"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"SI","2017-10-01","94.3","-2.0266","5.2209","Matt Albers",516782,458006,"null","swinging_strike",,,,,"13","null","R","R","R","WSH","PIT","S","null","null",1,1,2017,"-1.4633","0.5570","-0.9013","1.6475","null","null","null",1,9,"Top","null","null",,,446653,,"171001_231126","6.2951","-137.0711","-4.9085","-20.1960","29.4121","-24.1280","3.2759","1.2865","null","null","null","95.3810","2025","6.9010",492525,458006,446653,435062,594694,506703,607208,645302,572191,457477,"53.5957","null","null","null","null","null","null","null",92,"3","Sinker",6,11,11,6,11,6,11,6
"SI","2017-10-01","94.3","-1.5965","5.5230","Matt Albers",516782,458006,"null","ball",,,,,"14","null","R","R","R","WSH","PIT","B","null","null",0,1,2017,"-1.5917","0.8976","1.1758","2.2707","null","null","null",1,9,"Top","null","null",,,446653,,"171001_231104","10.8542","-136.7413","-4.7953","-22.6542","28.9203","-19.8609","3.7555","1.8304","null","null","null","95.0510","1997","6.8170",492525,458006,446653,435062,594694,506703,607208,645302,572191,457477,"53.6806","null","null","null","null","null","null","null",92,"2","Sinker",6,11,11,6,11,6,11,6
"SI","2017-10-01","93.6","2.6442","5.2933","Oliver Perez",591741,424144,"null","ball",,,,,"12","null","R","R","L","WSH","PIT","B","null","null",2,1,2017,"1.6065","0.8234","1.0430","4.2376","516782.00","605137.00","null",1,8,"Top","null","null",,,446653,,"171001_223728","-7.6204","-135.8354","1.2097","21.5086","28.5852","-22.4355","3.6738","1.8047","null","null","null","93.5120","2198","6.2880",492525,424144,446653,435062,594694,506703,607208,150029,572191,457477,"54.2086","null","null","null","null","null","null","null",81,"4","Sinker",6,9,9,6,9,6,9,6
"SI","2017-10-01","94.0","2.6058","5.3153","Oliver Perez",605137,424144,"single","hit_into_play_score",,,,,"2","Josh Bell singles on a line drive to center fielder Michael A.   Taylor.   Christopher Bostick scores.    Starling Marte to 3rd.    Josh Bell to 2nd on the throw.  ","R","R","L","WSH","PIT","X","null","line_drive",3,2,2017,"1.4695","0.9163","0.0980","2.8918","null","607471.00","516782.00",1,8,"Top","124.68","95.57",,,446653,,"171001_223452","-9.7066","-136.3204","-2.5688","20.4158","28.7257","-20.3842","3.3966","1.4575","178","93.5","8.7130","93.9350","2124","6.3370",492525,424144,446653,435062,594694,506703,607208,150029,572191,457477,"54.1604","0.690","0.619","0.90",1,1,0,4,80,"6","Sinker",6,8,8,6,8,6,8,6
"SI","2017-10-01","93.0","2.5740","5.4154","Oliver Perez",605137,424144,"null","called_strike",,,,,"9","null","R","R","L","WSH","PIT","S","null","null",3,1,2017,"1.6907","1.1581","0.3815","1.9111","null","607471.00","516782.00",1,8,"Top","null","null",,,446653,,"171001_223422","-9.2403","-134.7739","-5.6441","22.5412","29.8962","-17.1101","3.9401","1.8871","null","null","null","92.4660","2157","6.2350",492525,424144,446653,435062,594694,506703,607208,150029,572191,457477,"54.2617","null","null","null","null","null","null","null",80,"5","Sinker",6,8,8,6,8,6,8,6
"SI","2017-10-01","93.6","2.5313","5.3442","Oliver Perez",605137,424144,"null","foul",,,,,"6","null","R","R","L","WSH","PIT","S","null","null",2,0,2017,"1.7626","0.7713","0.6900","2.7813","null","607471.00","516782.00",1,8,"Top","null","null",,,446653,,"171001_223332","-8.7444","-135.8940","-2.6155","24.0925","28.6026","-22.0689","3.3966","1.4575","null","null","null","94.4310","2111","6.8020",492525,424144,446653,435062,594694,506703,607208,150029,572191,457477,"53.6954","null","null","null","null","null","null","null",80,"3","Sinker",6,8,8,6,8,6,8,6
"SI","2017-10-01","90.6","-1.1210","5.4606","Sam Gaviglio",453923,543208,"force_out","hit_into_play_score",,,,,"7","Gregor Blanco grounds into a force out, fielded by shortstop Raul Mondesi.   Daniel Descalso scores.    Chris Herrmann to 3rd.    Adam Rosales out at 2nd.    Gregor Blanco to 1st.  ","R","L","R","KC","ARI","X",6,"ground_ball",1,2,2017,"-1.3062","0.1222","-0.5696","1.7528","518614.00","543302.00","489267.00",1,8,"Top","118.28","152.22",,,460077,,"171001_222415","4.2185","-132.0178","-3.7749","-16.4119","21.5761","-30.2376","2.9858","1.2985","8","97.2","-11.1000","92.2530","2118","6.6870",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.8148","0.261","0.244","0.00",1,0,0,2,76,"4","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","89.9","-0.8497","5.6809","Sam Gaviglio",453923,543208,"null","ball",,,,,"14","null","R","L","R","KC","ARI","B","null","null",0,2,2017,"-1.3607","0.6347","1.3362","1.9057","518614.00","543302.00","489267.00",1,8,"Top","null","null",,,460077,,"171001_222352","8.3944","-130.7389","-4.8819","-17.4903","22.2765","-24.0069","3.1142","1.5100","null","null","null","91.3510","2129","6.7660",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.7356","null","null","null","null","null","null","null",76,"3","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","90.9","-1.0014","5.7207","Sam Gaviglio",453923,543208,"null","called_strike",,,,,"8","null","R","L","R","KC","ARI","S","null","null",0,0,2017,"-1.6617","0.7388","-0.0093","1.5497","518614.00","543302.00","489267.00",1,8,"Top","null","null",,,460077,,"171001_222302","6.1382","-132.1366","-6.2351","-21.0972","25.8058","-22.2846","3.2827","1.5629","null","null","null","91.9820","2148","6.8020",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.7004","null","null","null","null","null","null","null",76,"1","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","88.3","3.7013","4.5401","Hoby Milner",642086,571948,"field_out","hit_into_play",,,,,"12","Dominic Smith pops out to shortstop J.  P.   Crawford.  ","R","L","L","PHI","NYM","X",6,"popup",1,1,2017,"1.5886","0.3929","1.3252","3.0919","null","null","null",1,8,"Top","118.71","110.43",,,595284,,"171001_215227","-9.1068","-128.1884","1.7435","19.4746","25.5519","-28.3527","3.7446","1.4695","219","67.4","40.2200","88.5890","1901","6.5130",492523,571948,595284,656555,514917,596748,641487,571437,546318,608384,"53.9862","0.502","0.467","0.00",1,0,0,4,65,"3","Sinker",6,0,0,6,0,6,0,6
