"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"KC","2017-10-01","78.5","-1.8370","5.6953","Josh Fields",641857,451661,"null","foul",,,,,"8","null","R","L","R","COL","LAD","S","null","null",0,0,2017,"0.9960","-0.5435","0.1734","2.0107","null","null","null",1,9,"Bot","null","null",,,571657,,"171001_224616","2.5288","-114.0987","-0.1594","8.0889","20.7078","-37.0483","3.6608","1.3974","null","null","null","77.7910","2037","5.8160",492521,451661,571657,641355,605131,574847,518586,641796,592626,572204,"54.6841","null","null","null","null","null","null","null",83,"1","Knuckle Curve",3,6,3,6,6,3,3,6
"KC","2017-10-01","84.0","-1.5277","5.6365","Cody Allen",542963,592102,"strikeout","swinging_strike_blocked",,,,,"14","Rob Brantly strikes out swinging, catcher Yan Gomes to first baseman Lonnie Chisenhall.  ","R","L","R","CLE","CWS","S",2,"null",0,2,2017,"1.2832","-0.7167","1.3840","-1.0983","null","null","null",1,9,"Top","null","null",,,543228,,"171001_214752","4.2039","-121.7952","-7.5821","11.4209","27.5643","-37.6498","3.2391","1.3399","null","null","null","82.3990","2696","5.7620",492517,592102,543228,502082,570482,650490,570481,501659,656185,571980,"54.7383","null","null","0.00",1,0,0,"null",67,"3","Knuckle Curve",3,1,1,3,1,3,1,3
"KC","2017-10-01","83.8","-1.5239","5.6188","Cody Allen",542963,592102,"null","swinging_strike",,,,,"14","null","R","L","R","CLE","CWS","S","null","null",0,1,2017,"1.0556","-0.5378","0.2495","1.0777","null","null","null",1,9,"Top","null","null",,,543228,,"171001_214728","2.0455","-121.8760","-3.0353","9.9399","23.5573","-37.0913","3.2391","1.3399","null","null","null","83.0910","2659","5.8070",492517,592102,543228,502082,570482,650490,570481,501659,656185,571980,"54.6929","null","null","null","null","null","null","null",67,"2","Knuckle Curve",3,1,1,3,1,3,1,3
"KC","2017-10-01","77.3","0.4597","6.2016","Fernando Abad",643393,472551,"null","called_strike",,,,,"3","null","R","L","L","BOS","HOU","S","null","null",0,0,2017,"-0.4375","-0.8773","0.4806","3.3023","518542.00","null","592567.00",1,7,"Top","null","null",,,506702,,"171001_211842","0.7835","-112.2010","2.2473","-3.6913","20.4951","-39.9760","3.2207","1.5012","null","null","null","75.5750","2474","5.1870",492520,472551,506702,607752,571788,646240,571918,434658,598265,455759,"55.3130","null","null","null","null","null","null","null",53,"1","Knuckle Curve",3,2,2,3,2,3,2,3
"KC","2017-10-01","80.6","-2.0981","6.3738","Brandon Workman",493329,519443,"null","foul",,,,,"7","null","R","R","R","BOS","HOU","S","null","null",2,1,2017,"0.0800","-1.3514","-0.6505","1.8022","null","null","null",1,6,"Top","null","null",,,506702,,"171001_205519","3.0974","-117.3910","-0.8596","0.1122","24.0804","-44.8322","3.2080","1.3486","5","84.1","-21.7810","81.2210","2347","6.8500",492520,519443,506702,607752,571788,646240,571918,434658,598265,455759,"53.6496","null","null","null","null","null","null","null",42,"4","Knuckle Curve",3,0,0,3,0,3,0,3
"KC","2017-10-01","79.6","-1.9480","6.3788","Brandon Workman",493329,519443,"null","ball",,,,,"11","null","R","R","R","BOS","HOU","B","null","null",1,1,2017,"0.3088","-1.3444","-0.7802","3.8670","null","null","null",1,6,"Top","null","null",,,506702,,"171001_205501","1.9815","-115.6270","3.7580","2.3310","23.2896","-45.0599","3.2080","1.6175","null","null","null","78.9420","2358","6.1060",492520,519443,506702,607752,571788,646240,571918,434658,598265,455759,"54.3944","null","null","null","null","null","null","null",42,"3","Knuckle Curve",3,0,0,3,0,3,0,3
"KC","2017-10-01","80.1","-2.0087","6.4109","Brandon Workman",493329,519443,"null","ball",,,,,"13","null","R","R","R","BOS","HOU","B","null","null",0,0,2017,"0.2157","-1.2483","-1.1020","2.3201","null","null","null",1,6,"Top","null","null",,,506702,,"171001_205425","1.5980","-116.5381","0.0464","1.6401","23.1346","-43.7352","3.2304","1.5951","null","null","null","79.9980","2450","6.3540",492520,519443,506702,607752,571788,646240,571918,434658,598265,455759,"54.1463","null","null","null","null","null","null","null",42,"1","Knuckle Curve",3,0,0,3,0,3,0,3
"KC","2017-10-01","76.5","1.3283","6.6741","Brett Anderson",519222,474463,"field_out","hit_into_play",,,,,"3","Austin Romine grounds out, first baseman Justin Smoak to pitcher Brett Anderson.   Chase Headley to 3rd.  ","R","R","L","NYY","TOR","X",3,"ground_ball",2,2,2017,"-0.2854","-0.8199","0.6566","2.8439","null","452104.00","null",1,5,"Bot","158.73","167.94",,,471083,,"171001_201744","-0.9059","-111.1819","0.3892","-2.1283","20.7607","-39.1112","3.3961","1.4172","8","99.6","-19.1850","75.3090","2338","5.5720",492528,474463,471083,475253,572365,446381,620446,485567,606192,608701,"54.9257","0.172","0.153","0.00",1,0,0,2,33,"6","Knuckle Curve",0,1,0,1,1,0,0,1
"KC","2017-10-01","80.1","2.1986","6.4660","James Paxton",460060,572020,"null","foul",,,,,"13","null","R","R","L","LAA","SEA","S","null","null",1,1,2017,"-0.4805","-0.7085","-0.9724","1.7864","null","null","null",1,5,"Bot","null","null",,,605357,,"171001_201352","-6.0953","-116.5561","-2.3699","-3.3526","19.8202","-38.4439","2.9490","1.2937","303","86.6","36.7934","80.3070","1831","6.2150",492527,572020,605357,596129,429664,572122,493596,592325,595238,571745,"54.2824","null","null","null","null","null","null","null",33,"3","Knuckle Curve",0,0,0,0,0,0,0,0
"KC","2017-10-01","78.8","2.3844","6.5113","James Paxton",460060,572020,"null","ball",,,,,"12","null","R","R","L","LAA","SEA","B","null","null",0,1,2017,"-0.4008","-0.3713","1.2766","4.0398","null","null","null",1,5,"Bot","null","null",,,605357,,"171001_201330","-1.6681","-114.6252","2.1241","-3.2342","21.0166","-36.0535","3.1758","1.4799","null","null","null","78.9490","1837","6.3870",492527,572020,605357,596129,429664,572122,493596,592325,595238,571745,"54.1109","null","null","null","null","null","null","null",33,"2","Knuckle Curve",0,0,0,0,0,0,0,0
