"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"SI","2017-10-01","93.5","-2.2125","5.2753","Matt Albers",607471,458006,"strikeout","swinging_strike",,,,,"7","Christopher Bostick strikes out swinging.  ","R","R","R","WSH","PIT","S",2,"null",1,2,2017,"-1.2971","0.7415","-0.7990","1.7571","null","null","null",0,9,"Top","null","null",,,446653,,"171001_231004","6.6238","-135.8560","-5.0282","-17.8554","29.8022","-21.8779","3.4329","1.2503","null","null","null","94.5090","1991","6.9530",492525,458006,446653,435062,594694,506703,607208,645302,572191,457477,"53.5444","null","null","0.00",1,0,0,"null",91,"4","Sinker",6,11,11,6,11,6,11,6
"SI","2017-10-01","93.9","2.7040","5.3719","Oliver Perez",446481,424144,"strikeout","called_strike",,,,,"4","Sean Rodriguez called out on strikes.  ","R","R","L","WSH","PIT","S",2,"null",2,2,2017,"1.5936","1.1670","-0.5907","2.9709","null","607471.00","516782.00",0,8,"Top","null","null",,,446653,,"171001_223157","-11.9788","-135.9388","-3.0081","22.3585","29.2957","-17.2543","3.7198","1.7710","null","null","null","93.5860","2166","6.3400",492525,424144,446653,435062,594694,506703,607208,150029,572191,457477,"54.1569","null","null","0.00",1,0,0,"null",79,"5","Sinker",6,8,8,6,8,6,8,6
"SI","2017-10-01","93.7","2.4630","5.4093","Oliver Perez",446481,424144,"null","ball",,,,,"12","null","R","R","L","WSH","PIT","B","null","null",1,1,2017,"1.3448","1.0444","1.1347","3.1663","null","607471.00","516782.00",0,8,"Top","null","null",,,446653,,"171001_223111","-6.3747","-136.1945","-2.3693","18.1159","28.6738","-18.8546","3.7893","1.7070","null","null","null","93.8300","2193","6.3250",492525,424144,446653,435062,594694,506703,607208,150029,572191,457477,"54.1720","null","null","null","null","null","null","null",79,"3","Sinker",6,8,8,6,8,6,8,6
"SI","2017-10-01","92.1","2.3448","5.4343","Oliver Perez",516782,424144,"single","hit_into_play_no_out",,,,,"6","Starling Marte singles on a ground ball to second baseman Wilmer Difo.   Christopher Bostick to 2nd.  ","R","R","L","WSH","PIT","X","null","ground_ball",0,0,2017,"1.6506","1.0953","0.6415","2.4874","null","null","607471.00",0,8,"Top","150.28","153.24",,,446653,,"171001_222945","-7.8289","-133.5338","-3.9278","21.3470","29.9296","-18.5229","3.2759","1.2865","129","106.7","4.2220","91.4970","1999","6.2100",492525,424144,446653,435062,594694,506703,607208,150029,572191,457477,"54.2875","0.634","0.615","0.90",1,1,0,4,78,"1","Sinker",6,8,8,6,8,6,8,6
"SI","2017-10-01","93.2","2.4491","5.1903","Oliver Perez",607471,424144,"single","hit_into_play_no_out",,,,,"5","Christopher Bostick singles on a ground ball to center fielder Michael A.   Taylor.  ","R","R","L","WSH","PIT","X","null","ground_ball",2,2,2017,"1.3371","0.9535","-0.2226","2.6157","null","null","null",0,8,"Top","127.93","101.42",,,446653,,"171001_222902","-9.7111","-135.1225","-2.8815","18.3928","29.0318","-20.1456","3.4329","1.2503","14","80.6","-8.5370","92.7600","2171","6.1900",492525,424144,446653,435062,594694,506703,607208,150029,572191,457477,"54.3068","0.109","0.112","0.90",1,1,0,2,77,"5","Sinker",6,8,8,6,8,6,8,6
"SI","2017-10-01","90.0","-0.9234","5.6825","Sam Gaviglio",543302,543208,"single","hit_into_play_no_out",,,,,"8","Chris Herrmann singles on a sharp line drive to right fielder Jorge Bonifacio.   Brandon Drury to 3rd.    Daniel Descalso to 2nd.  ","R","L","R","KC","ARI","X","null","line_drive",3,2,2017,"-1.8025","0.6064","-0.0307","1.9039","null","592273.00","518614.00",0,8,"Top","189.83","107.31",,,460077,,"171001_222120","6.1238","-130.7708","-4.7328","-22.2743","27.4040","-24.3121","3.1970","1.3287","252","103.9","14.8780","90.6850","2090","6.7660",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.7356","0.611","0.701","0.90",1,1,0,5,74,"6","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","89.0","-0.9751","5.6240","Sam Gaviglio",543302,543208,"null","foul",,,,,"8","null","R","L","R","KC","ARI","S","null","null",3,1,2017,"-1.5567","0.4469","0.2150","1.7683","null","592273.00","518614.00",0,8,"Top","null","null",,,460077,,"171001_222048","6.3387","-129.4923","-4.4891","-19.2600","24.8657","-26.2978","3.1970","1.3287","null","null","null","90.5090","2085","7.0290",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.4725","null","null","null","null","null","null","null",74,"5","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","88.5","-0.9913","5.6604","Sam Gaviglio",543302,543208,"null","called_strike",,,,,"9","null","R","L","R","KC","ARI","S","null","null",3,0,2017,"-1.3268","0.6490","0.7592","2.0215","null","592273.00","518614.00",0,8,"Top","null","null",,,460077,,"171001_222030","7.1483","-128.6045","-4.2529","-16.4602","24.7596","-24.1498","3.6398","1.6560","null","null","null","89.6310","2028","6.8910",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.6110","null","null","null","null","null","null","null",74,"4","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","89.8","-0.9973","5.5535","Sam Gaviglio",543302,543208,"null","ball",,,,,"14","null","R","L","R","KC","ARI","B","null","null",2,0,2017,"-1.0786","0.8653","1.1375","1.8895","null","592273.00","518614.00",0,8,"Top","null","null",,,460077,,"171001_222006","7.7498","-130.5612","-5.1080","-14.2589","24.2472","-21.0910","3.6825","1.7088","null","null","null","91.6780","2155","7.1920",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.3093","null","null","null","null","null","null","null",74,"3","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","89.5","-1.1185","5.5296","Sam Gaviglio",543302,543208,"null","ball",,,,,"14","null","R","L","R","KC","ARI","B","null","null",1,0,2017,"-1.8380","0.5101","0.0548","1.3417","null","592273.00","518614.00",0,8,"Top","null","null",,,460077,,"171001_221945","6.8941","-130.2981","-5.6112","-22.7862","21.4084","-25.3900","3.6297","1.6031","null","null","null","91.2750","2144","6.8500",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.6522","null","null","null","null","null","null","null",74,"2","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","89.3","-0.9828","5.5531","Sam Gaviglio",518614,543208,"walk","ball",,,,,"14","Daniel Descalso walks.   Brandon Drury to 2nd.  ","R","L","R","KC","ARI","B","null","null",3,2,2017,"-1.3763","0.7033","0.5070","1.0833","null","null","592273.00",0,8,"Top","null","null",,,460077,,"171001_221851","6.6181","-129.7982","-6.5981","-17.0784","22.7201","-23.0502","3.1544","1.5655","null","null","null","90.4200","2031","6.6630",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.8384","null","null","0.70",1,0,0,"null",73,"7","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","90.1","-0.9260","5.7110","Sam Gaviglio",518614,543208,"null","foul",,,,,"9","null","R","L","R","KC","ARI","S","null","null",3,2,2017,"-1.3838","0.7449","0.3244","1.4958","null","null","592273.00",0,8,"Top","null","null",,,460077,,"171001_221816","6.1300","-130.9329","-6.1920","-17.4598","25.4654","-22.3893","2.9959","1.2482","null","null","null","91.1370","2189","6.8070",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.6950","null","null","null","null","null","null","null",73,"6","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","89.7","-1.0235","5.5338","Sam Gaviglio",518614,543208,"null","ball",,,,,"14","null","R","L","R","KC","ARI","B","null","null",2,2,2017,"-1.5606","0.3017","1.1411","1.4398","null","null","592273.00",0,8,"Top","null","null",,,460077,,"171001_221754","8.7630","-130.3818","-4.9275","-19.8380","21.8383","-27.9487","3.3129","1.6184","null","null","null","91.2330","2199","6.8200",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.6821","null","null","null","null","null","null","null",73,"5","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","91.2","-0.8126","5.7123","Sam Gaviglio",518614,543208,"null","blocked_ball",,,,,"14","null","R","L","R","KC","ARI","B","null","null",1,2,2017,"-1.7068","0.6714","1.1582","0.8706","null","null","592273.00",0,8,"Top","null","null",,,460077,,"171001_221732","8.7629","-132.3166","-7.8281","-22.3076","26.2976","-22.7001","3.2852","1.6435","null","null","null","92.2780","2184","6.9330",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.5685","null","null","null","null","null","null","null",73,"4","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","89.2","-1.0515","5.7197","Sam Gaviglio",518614,543208,"null","foul",,,,,"4","null","R","L","R","KC","ARI","S","null","null",0,1,2017,"-1.6203","1.0750","-0.4841","2.3218","null","null","592273.00",0,8,"Top","null","null",,,460077,,"171001_221647","4.8509","-129.6812","-4.6581","-19.5156","25.8515","-19.1280","2.9960","1.2484","189","69.2","37.9994","89.9160","2013","6.6670",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.8349","null","null","null","null","null","null","null",73,"2","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","89.1","-0.9108","5.7558","Sam Gaviglio",518614,543208,"null","called_strike",,,,,"6","null","R","L","R","KC","ARI","S","null","null",0,0,2017,"-1.3326","1.0254","0.7155","2.4714","null","null","592273.00",0,8,"Top","null","null",,,460077,,"171001_221631","6.8323","-129.5245","-4.2635","-16.5328","24.6973","-19.8266","3.1545","1.3541","null","null","null","89.8490","2025","6.6000",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.9012","null","null","null","null","null","null","null",73,"1","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","88.7","-1.0079","5.6660","Sam Gaviglio",592273,543208,"walk","ball",,,,,"3","Brandon Drury walks.  ","R","R","R","KC","ARI","B","null","null",3,0,2017,"-0.7619","1.5058","0.2770","3.6682","null","null","null",0,8,"Top","null","null",,,460077,,"171001_221551","4.7956","-129.0452","-2.0866","-9.6126","24.2951","-14.7405","3.7075","1.7277","null","null","null","89.8720","2029","6.7990",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.7028","null","null","0.70",1,0,0,"null",72,"4","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","90.1","-0.8829","5.7058","Sam Gaviglio",592273,543208,"null","ball",,,,,"12","null","R","R","R","KC","ARI","B","null","null",2,0,2017,"-1.0614","1.2578","1.0042","3.1472","null","null","null",0,8,"Top","null","null",,,460077,,"171001_221535","7.0590","-131.0129","-3.1960","-13.9209","24.9397","-16.8263","3.7755","1.6308","null","null","null","91.5150","2088","6.9510",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.5502","null","null","null","null","null","null","null",72,"3","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","90.6","-0.9609","5.6969","Sam Gaviglio",592273,543208,"null","ball",,,,,"14","null","R","R","R","KC","ARI","B","null","null",0,0,2017,"-1.6882","0.9021","1.0233","2.2996","null","null","null",0,8,"Top","null","null",,,460077,,"171001_221511","8.6970","-131.6778","-4.5995","-21.8275","25.2837","-20.6887","3.9340","1.7894","null","null","null","91.8600","2092","6.8900",492514,543208,460077,461235,593160,596144,609275,624585,449181,593528,"53.6119","null","null","null","null","null","null","null",72,"1","Sinker",2,12,12,2,12,2,12,2
"SI","2017-10-01","94.5","-0.4097","6.3009","Edgar Santana",594694,650828,"field_out","hit_into_play",,,,,"9","Wilmer Difo grounds out to first baseman Josh Bell.   Adrian Sanchez to 2nd.  ","R","L","R","WSH","PIT","X",3,"ground_ball",0,1,2017,"-1.6521","0.9814","0.4095","1.4871","null","null","506703.00",0,6,"Bot","151.86","177.20",,,607732,,"171001_214758","5.7107","-136.9559","-8.8631","-21.8352","32.3774","-18.1539","2.8884","1.1105","4","61.2","-23.9870","93.4960","2198","6.0720",492525,650828,607732,605137,607471,501896,621559,516782,446481,656669,"54.4254","0.056","0.073","0.00",1,0,0,2,62,"2","Sinker",4,8,4,8,8,4,4,8
"SI","2017-10-01","89.0","3.5567","4.6263","Hoby Milner",607043,571948,"null","foul",,,,,"12","null","R","L","L","PHI","NYM","S","null","null",1,1,2017,"1.8543","0.4067","1.0973","2.4389","null","null","null",0,8,"Top","null","null",,,595284,,"171001_215033","-9.9456","-129.1723","-0.1767","22.9455","26.2170","-27.7484","3.3372","1.4886","4","51.5","-34.4986","89.2600","2022","6.5300",492523,571948,595284,656555,514917,596748,641487,571437,546318,608384,"53.9686","null","null","null","null","null","null","null",64,"3","Sinker",6,0,0,6,0,6,0,6
"SI","2017-10-01","89.0","3.6404","4.5853","Hoby Milner",607043,571948,"null","ball",,,,,"14","null","R","L","L","PHI","NYM","B","null","null",0,1,2017,"1.7333","0.3058","1.6174","2.1461","null","null","null",0,8,"Top","null","null",,,595284,,"171001_215014","-8.5975","-129.1435","-0.5816","21.2602","26.1417","-28.8145","3.4251","1.6067","null","null","null","89.1630","2004","6.4760",492523,571948,595284,656555,514917,596748,641487,571437,546318,608384,"54.0226","null","null","null","null","null","null","null",64,"2","Sinker",6,0,0,6,0,6,0,6
