"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"KC","2017-05-31","86.8","-2.5161","5.1119","Craig Kimbrel",553882,518886,"null","ball",,,,,"13","null","R","L","R","CWS","BOS","B","null","null",1,2,2017,"0.7664","-0.9827","-0.1120","1.3740","null","null","null",2,9,"Bot","null","null",,,543877,,"170601_031009","4.1825","-126.0793","-0.7367","7.1300","27.1913","-42.5612","3.4873","1.6490","null","null","null","85.9500","2741","5.9760",490891,518886,543877,519048,592710,571918,593428,643217,598265,605141,"54.5232","null","null","null","null","null","null","null",71,"4","Knuckle Curve",1,4,1,4,4,1,1,4
"KC","2017-05-31","86.5","-2.5905","5.1688","Craig Kimbrel",553882,518886,"null","ball",,,,,"14","null","R","L","R","CWS","BOS","B","null","null",0,2,2017,"0.7969","-0.9413","0.6817","1.1419","null","null","null",2,9,"Bot","null","null",,,543877,,"170601_030941","6.1505","-125.6575","-1.4771","6.9540","26.5249","-41.8635","3.5757","1.6687","null","null","null","85.4330","2591","5.7830",490891,518886,543877,519048,592710,571918,593428,643217,598265,605141,"54.7154","null","null","null","null","null","null","null",71,"3","Knuckle Curve",1,4,1,4,4,1,1,4
"KC","2017-05-31","86.0","-2.8168","4.9569","Craig Kimbrel",553882,518886,"null","called_strike",,,,,"5","null","R","L","R","CWS","BOS","S","null","null",0,0,2017,"0.3425","-0.8715","-0.2159","2.8390","null","null","null",2,9,"Bot","null","null",,,543877,,"170601_030859","5.4700","-124.9526","2.9709","2.4987","24.8248","-42.1010","3.5954","1.6392","null","null","null","85.9470","2612","6.3020",490891,518886,543877,519048,592710,571918,593428,643217,598265,605141,"54.1965","null","null","null","null","null","null","null",71,"1","Knuckle Curve",1,4,1,4,4,1,1,4
"KC","2017-05-31","83.5","-2.8140","5.5687","Santiago Casilla",467793,433586,"field_out","hit_into_play",,,,,"4","Carlos Santana flies out to right fielder Matt Joyce.  ","R","L","R","CLE","OAK","X",9,"fly_ball",0,2,2017,"0.6593","-0.6983","-0.5363","2.3621","null","488726.00","null",2,9,"Bot","194.55","96.97",,,572033,,"170601_004013","3.9450","-121.4464","0.3769","5.6993","23.2317","-39.3089","3.2839","1.4250","290","89.3","44.4170","83.0950","2604","5.9920",490900,433586,572033,475174,476704,461858,489267,501981,592192,459964,"54.5083","0.009","0.004","0.00",1,0,0,3,65,"4","Knuckle Curve",1,3,1,3,3,1,1,3
"KC","2017-05-31","84.3","-2.0299","5.9656","Archie Bradley",501896,605151,"null","ball",,,,,"14","null","R","R","R","PIT","ARI","B","null","null",2,2,2017,"0.4821","-0.8362","1.4645","-0.3980","null","null","null",2,8,"Bot","null","null",,,455104,,"170531_191840","7.1282","-122.3883","-6.7203","3.4016","23.9582","-39.4074","3.4977","1.7308","null","null","null","83.7780","2059","6.0530",490889,605151,455104,502671,572008,571875,605113,453923,571681,444482,"54.4481","null","null","null","null","null","null","null",65,"6","Knuckle Curve",3,4,3,4,4,3,3,4
"KC","2017-05-31","82.4","-2.6504","5.6996","Santiago Casilla",467793,433586,"null","foul",,,,,"4","null","R","L","R","CLE","OAK","S","null","null",0,2,2017,"0.6843","-0.6058","-0.5528","2.4604","null","488726.00","null",2,9,"Bot","null","null",,,572033,,"170601_003921","3.4388","-119.8342","0.2828","5.8930","22.2125","-38.2305","3.2839","1.4250","3","70.6","-39.6919","82.0480","2669","5.9910",490900,433586,572033,475174,476704,461858,489267,501981,592192,459964,"54.5095","null","null","null","null","null","null","null",65,"3","Knuckle Curve",1,3,1,3,3,1,1,3
"KC","2017-05-31","82.4","-2.8552","5.5486","Santiago Casilla",467793,433586,"null","called_strike",,,,,"1","null","R","L","R","CLE","OAK","S","null","null",0,0,2017,"0.8190","-0.2425","-0.4309","2.8019","null","488726.00","null",2,9,"Bot","null","null",,,572033,,"170601_003759","3.9225","-119.7925","0.7225","7.0577","22.7700","-34.8497","3.3406","1.4616","null","null","null","81.9780","2582","6.0150",490900,433586,572033,475174,476704,461858,489267,501981,592192,459964,"54.4849","null","null","null","null","null","null","null",65,"1","Knuckle Curve",1,3,1,3,3,1,1,3
"KC","2017-05-31","78.2","1.8053","6.3696","Drew Pomeranz",466320,519141,"field_out","hit_into_play",,,,,"1","Melky Cabrera pops out to second baseman Josh Rutledge.  ","R","R","L","CWS","BOS","X",4,"popup",3,2,2017,"-1.2587","-1.2265","-0.3625","2.9839","null","null","null",2,7,"Bot","129.05","140.77",,,543877,,"170601_024008","-2.4152","-113.2273","1.7675","-9.6128","23.9760","-42.7595","3.2133","1.4553","144","52.3","45.2840","75.1850","2275","4.7170",490891,519141,543877,519048,592710,571918,593428,643217,598265,605141,"55.7818","0.100","0.078","0.00",1,0,0,1,59,"6","Knuckle Curve",1,4,1,4,4,1,1,4
"KC","2017-05-31","78.6","1.9099","6.4236","Drew Pomeranz",466320,519141,"null","swinging_strike",,,,,"13","null","R","R","L","CWS","BOS","S","null","null",1,1,2017,"-1.0594","-1.4998","-0.6763","0.8242","null","null","null",2,7,"Bot","null","null",,,543877,,"170601_023908","-3.6488","-114.1292","-2.5462","-8.0167","22.9486","-44.3659","3.2133","1.4553","null","null","null","76.2250","2289","4.8970",490891,519141,543877,519048,592710,571918,593428,643217,598265,605141,"55.6017","null","null","null","null","null","null","null",59,"3","Knuckle Curve",1,4,1,4,4,1,1,4
"KC","2017-05-31","78.3","1.8160","6.3193","Drew Pomeranz",466320,519141,"null","called_strike",,,,,"5","null","R","R","L","CWS","BOS","S","null","null",1,0,2017,"-1.1146","-1.4840","0.0498","2.1951","null","null","null",2,7,"Bot","null","null",,,543877,,"170601_023853","-1.8210","-113.6804","0.5678","-8.8165","22.1686","-44.8002","3.2627","1.4553","null","null","null","76.0950","2197","4.9580",490891,519141,543877,519048,592710,571918,593428,643217,598265,605141,"55.5406","null","null","null","null","null","null","null",59,"2","Knuckle Curve",1,4,1,4,4,1,1,4
